student_id,course_id,gender,enrollment_reason,enrollment_status,time_spent,time_spent_hours,total_points_possible,total_points_earned,proportion_earned,pass_fail,subject,semester,section,int,val,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date.x,post_int,post_uv,post_tv,post_percomp,date.y,date
91300,BioA-S116-01,F,Scheduling Conflict,Approved/Enrolled,1311.9998,21.866663333333335,2420.0,2313.25,95.59,Pass,Biology,S116,01,4.2,3.6666666666666665,3.5,3.857142857142857,4.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,2015-09-16T22:57:00Z,,,,,,
91351,BioA-S116-01,F,Other,Approved/Enrolled,206.2335,3.4372249999999998,2420.0,313.75,12.96,Fail,Biology,S116,01,3.8,4.0,4.0,3.857142857142857,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2015-09-17T11:45:00Z,,,,,,
91611,BioA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,616.3672,10.272786666666667,2420.0,2268.0,93.72,Pass,Biology,S116,01,4.0,3.0,3.0,3.571428571428572,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,2015-09-18T13:08:00Z,,,,,,
91624,BioA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,583.1167,9.718611666666668,2420.0,1981.77,81.89,Pass,Biology,S116,01,5.0,3.6666666666666665,4.0,4.428571428571429,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,2015-09-16T13:50:00Z,,,,,,
92152,BioA-S116-01,F,Other,Approved/Enrolled,3214.3998,53.573330000000006,2420.0,2242.48,92.66,Pass,Biology,S116,01,3.4,4.0,2.5,3.571428571428572,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2015-09-23T00:35:00Z,,,,,,
92510,BioA-S116-01,M,Other,Approved/Enrolled,295.5494,4.925823333333333,2420.0,2287.75,94.54,Pass,Biology,S116,01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2015-10-09T18:52:00Z,,,,,,
92606,BioA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,10.1498,0.16916333333333336,2420.0,265.0,10.95,Fail,Biology,S116,01,3.2,3.0,2.5,3.142857142857143,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2015-10-27T00:25:00Z,,,,,,
92633,BioA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,571.2834,9.52139,2420.0,140.0,5.79,Fail,Biology,S116,01,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2015-11-10T17:03:00Z,,,,,,
88568,BioA-S216-01,M,Other,Dropped,,,2425.0,0.0,0.0,Fail,Biology,S216,01,,,,,,,,,,,,,,,,,,,,,
92606,BioA-S216-01,M,Other,Approved/Enrolled,306.2668,5.104446666666666,2425.0,5.0,0.21,Fail,Biology,S216,01,,,,,,,,,,,,,,,,,,,,,
95658,BioA-S216-01,F,Scheduling Conflict,Approved/Enrolled,644.2667,10.737778333333333,2425.0,2010.5,82.91,Pass,Biology,S216,01,3.6,3.333333333333333,3.0,3.571428571428572,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2016-01-26T19:30:00Z,,,,,,
95707,BioA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,4034.7502,67.24583666666666,2425.0,2190.8,90.34,Pass,Biology,S216,01,3.2,2.6666666666666665,2.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,2016-01-27T16:14:00Z,,,,,,
96950,BioA-S216-01,F,Credit Recovery,Approved/Enrolled,2264.4834,37.74139,2425.0,2214.0,91.3,Pass,Biology,S216,01,4.0,4.0,3.5,4.285714285714286,4.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,2016-02-24T13:29:00Z,,,,,,
97374,BioA-S216-01,F,Credit Recovery,Approved/Enrolled,470.8,7.846666666666667,2425.0,474.5,19.57,Fail,Biology,S216,01,2.4,2.6666666666666665,2.5,2.2857142857142856,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2016-03-09T14:07:00Z,,,,,,
97386,BioA-S216-01,M,Other,Approved/Enrolled,71.0166,1.18361,2425.0,1470.9,60.66,Pass,Biology,S216,01,3.8,3.333333333333333,4.0,3.571428571428572,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2016-02-23T17:27:00Z,,,,,,
84794,BioA-T116-01,M,Course Unavailable at Local School,Approved/Enrolled,919.5,15.325,2420.0,1697.03,70.13,Pass,Biology,T116,01,2.8,3.333333333333333,4.0,3.142857142857143,3.0,3.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,2015-09-10T12:47:00Z,,,,,,
87689,BioA-T116-01,M,Other,Approved/Enrolled,1525.0333,25.417221666666666,2420.0,1996.15,82.49,Pass,Biology,T116,01,2.8,3.6666666666666665,3.0,3.142857142857143,3.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,2015-09-10T22:27:00Z,2.75,3.333333333333333,3.0,3.5,2015-11-17T03:04:00Z,
53447,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,1479.4166,24.656943333333334,1212.0,1173.0,96.78,Pass,Forensics,S116,01,3.8,2.0,3.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,2.0,2015-09-22T18:06:00Z,3.75,2.0,3.0,3.0,2015-10-13T14:11:00Z,
55283,FrScA-S116-01,F,Other,Withdrawn,3.9167,0.06527833333333334,1212.0,110.0,9.08,Fail,Forensics,S116,01,5.0,3.6666666666666665,4.0,4.428571428571429,5.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2015-09-22T17:49:00Z,,,,,,
61941,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,1637.9504,27.299173333333332,1212.0,1150.0,94.88,Pass,Forensics,S116,01,4.6,4.333333333333333,4.0,4.571428571428571,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,2015-09-14T18:22:00Z,4.5,4.333333333333333,4.428571428571429,4.0,2016-01-19T01:59:00Z,
68188,FrScA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,583.2498,9.720830000000001,1212.0,1132.0,93.4,Pass,Forensics,S116,01,5.0,2.6666666666666665,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2015-09-14T12:24:00Z,,,,,,
69072,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,956.1665,15.936108333333333,1212.0,1145.0,94.47,Pass,Forensics,S116,01,4.0,2.6666666666666665,3.5,3.4285714285714284,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,2015-09-09T12:48:00Z,,,,,,
70037,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,2591.1496,43.18582666666667,1212.0,1139.0,93.98,Pass,Forensics,S116,01,5.0,4.666666666666667,4.0,4.857142857142857,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2015-09-14T16:55:00Z,,,,,,
76840,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,2634.6832,43.911386666666665,1212.0,1128.0,93.07,Pass,Forensics,S116,01,5.0,4.333333333333333,3.5,4.714285714285714,5.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,2015-09-09T15:43:00Z,5.0,4.0,4.571428571428571,3.5,2015-09-09T15:48:00Z,
77246,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,782.5002,13.04167,1212.0,1071.0,88.37,Pass,Forensics,S116,01,4.6,4.0,4.0,4.285714285714286,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,2015-09-14T12:31:00Z,,,,,,
85323,FrScA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,1449.7001,24.161668333333335,1212.0,301.0,24.83,Fail,Forensics,S116,01,5.0,4.333333333333333,4.0,4.714285714285714,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,2015-09-10T20:22:00Z,,,,,,
